002090|Juan|Rodríguez|juan.rodríguez@hotmail.com|34
002091|Juan|Rodríguez|juan.rodríguez@hotmail.com|19
002092|Carlos|López|carlos.lópez@outlook.com|48
002093|Juan|Martínez|juan.martínez@gmail.com|34
002094|Sofía|Rodríguez|sofía.rodríguez@outlook.com|39
002095|Ana|Pérez|ana.pérez@yahoo.com|64
002096|Sofía|Fernández|sofía.fernández@yahoo.com|75
002097|Sofía|Gómez|sofía.gómez@hotmail.com|58
002098|Carlos|Gómez|carlos.gómez@outlook.com|64
002099|Diego|Pérez|diego.pérez@gmail.com|58
002100|Carlos|López|carlos.lópez@yahoo.com|25
