003078|Lucía|Martínez|lucía.martínez@hotmail.com|27
003079|Carlos|Gómez|carlos.gómez@yahoo.com|74
003080|Sofía|Gómez|sofía.gómez@hotmail.com|51
003081|Juan|Fernández|juan.fernández@outlook.com|65
003082|Carlos|Fernández|carlos.fernández@hotmail.com|32
003083|Ana|Martínez|ana.martínez@yahoo.com|60
003084|Pedro|Pérez|pedro.pérez@outlook.com|69
003085|Sofía|García|sofía.garcía@yahoo.com|61
003086|Lucía|Gómez|lucía.gómez@outlook.com|19
003087|Juan|Gómez|juan.gómez@outlook.com|35
003088|Sofía|Gómez|sofía.gómez@yahoo.com|59
003089|Sofía|García|sofía.garcía@outlook.com|23
003090|Juan|López|juan.lópez@outlook.com|44
003091|Carlos|Rodríguez|carlos.rodríguez@hotmail.com|65
003092|Diego|García|diego.garcía@hotmail.com|33
003093|Diego|Martínez|diego.martínez@yahoo.com|72
003094|Juan|García|juan.garcía@yahoo.com|36
003095|Carlos|Pérez|carlos.pérez@gmail.com|19
003096|Ana|Fernández|ana.fernández@hotmail.com|19
Sofía|Rodríguez|gmail.com
003097|Juan|Pérez|juan.pérez@yahoo.com|20
003098|Ana|Gómez|ana.gómez@hotmail.com|45
003099|Carlos|Gómez|carlos.gómez@yahoo.com|54
003100|Sofía|Gómez|sofía.gómez@gmail.com|74
